SCHM_CODE|DEL_FLG|SCHM_DESC|SYST_GEN_ACCT_NUM_FLG|ACCT_PREFIX|NEXT_ACCT_NUM_PREFIX|ACCT_OPN_FORM_NAME|ACCT_CLS_FORM_NAME|INT_PAID_BACID|INT_COLL_BACID|SERV_CHRG_BACID|TURNOVER_FREQ_TYPE|TURNOVER_FREQ_WEEK_NUM|TURNOVER_FREQ_WEEK_DAY|TURNOVER_FREQ_START_DD|TURNOVER_HLDY_STAT|TURNOVER_RCRE_DATE|GL_SUB_HEAD_CODE|TRAN_RPT_CODE_FLG|TRAN_REF_NUM_FLG|CHQ_ALWD_FLG|ACCT_TURNOVER_DET_FLG|SCHM_SUPR_USER_ID|TOT_MOD_TIMES|SERV_CHRG_COLL_FLG|BACK_DATE_TRAN_EXCP_CODE|VAL_DATE_TRAN_EXCP_CODE|INVALID_INSTRMNT_EXCP_CODE|STALE_INSTRMNT_EXCP_CODE|ACCT_FREZ_EXCP_CODE|ACCT_IN_DR_BAL_EXCP_CODE|ACCT_IN_CR_BAL_EXCP_CODE|CHQ_STOP_EXCP_CODE|CHQ_CAUTN_EXCP_CODE|CHQ_NOT_ISSU_EXCP_CODE|INVALID_RPT_CODE_EXCP_CODE|CLG_TRAN_EXCP_CODE|CASH_TRAN_EXCP_CODE|XFER_TRAN_EXCP_CODE|EMP_OWN_ACCT_EXCP_CODE|OVERRIDE_DEF_EXCP_CODE|INTROD_NOT_CUST_EXCP_CODE|INTROD_NEW_CUST_EXCP_CODE|CHQ_NOT_ALWD_EXCP_CODE|SI_PRE_FIX_CHRG_EXCP_CODE|DR_AGAINST_CC_EXCP_CODE|CLS_PEND_INT_EXCP_CODE|CLS_PEND_SI_EXCP_CODE|CLS_PEND_CC_EXCP_CODE|CLS_PEND_CHQ_EXCP_CODE|ACCT_OPN_MATRIX_EXCP_CODE|MEMO_PAD_EXISTS_EXCP_CODE|SANCT_LIM_EXP_EXCP_CODE|SANCT_EXCEED_LIM_EXCP_CODE|LIAB_EXCEED_GROUP_LIM_EXCP|ACCT_MAINT_FORM_NAME|OFTI_SCHM_RTN_NAME|MINOR_CHQ_ISSU_EXCP_CODE|NEW_ACCT_DURATION|DORM_ACCT_CRITERIA|MIN_POSTING_WORKCLASS|SCHM_TYPE|INT_PAID_FLG|INT_COLL_FLG|STAFF_SCHM_FLG|NRE_SCHM_FLG|MERGE_INT_PTRAN_FLG|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|MICR_CHQ_CHRG_BACID|INSUFF_AVAIL_BAL_EXCP_CODE|FD_CR_BACID|FD_DR_BACID|FX_TRAN_FLG|STP_CR_DR_IND|FCNR_FLG|INT_PANDL_BACID|PARKING_BACID|INT_PAID_COLL_CRNCY_FLG|CASH_WD_WO_CHQ_EXCP_CODE|ACCT_NAME_CHANGED_EXCP_CODE|XFER_IN_INT_DETAILS_FLG|ACCT_REFERENCE_EXCP_CODE|DR_OPER_ACCT_IF_NO_BAL_FLG|INT_DR_CUST_DIFF_EXCP_CODE|INT_CR_CUST_DIFF_EXCP_CODE|ISO_USER_TOD_GRNT_EXCP_CODE|ISO_AUTO_TOD_GRNT_EXCP_CODE|INTER_SOL_CLOSURE_ALWD_FLG|LEVY_TAX_PCNT_1|LEVY_TAX_PCNT_2|LEVY_TAX_PCNT_3|LEVY_TAX_DESC_1|LEVY_TAX_DESC_2|LEVY_TAX_DESC_3|LEVY_TAX_BACID_1|LEVY_TAX_BACID_2|LEVY_TAX_BACID_3|LEVY_TAX_MERGE_PTRAN_FLG|PEG_INT_FOR_AC_FLG|MOD_OF_PEG_INT_ALLOWED_FLG|PEG_REVIEW_PREF_FROM_CUST|DFLT_INT_PAR_CHNG_EXCP_CODE|CLS_PEND_REVERSAL_EXCP_CODE|CHQ_ISSUED_ACK_EXCP_CODE|ACCT_CLOSURE_CHRG_DAYS|ACCT_CLOSURE_CHRG_MNTHS|ACCT_MAINT_PERIOD|MIN_COMMIT_CHRG_UTIL_PCNT|COMMIT_CALC_METHOD|INACTIVE_ACCT_CHRG_DAYS|INACTIVE_ACCT_CHRG_MNTHS|DORMANT_ACCT_CHRG_DAYS|DORMANT_ACCT_CHRG_MNTHS|PARTITION_MANDATORY_FLG|BOOK_TRAN_SCRIPT|INTCALC_TRAN_SCRIPT|ADVANCE_INT_BACID|TDS_PARKING_BACID|PENAL_PANDL_BACID|DFLT_CLG_TRAN_CODE|DFLT_INST_TYPE|CHQ_UNUSABLE_EXCP_CODE|INT_PANDL_BACID_CR|INT_PANDL_BACID_DR|BEL_MIN_BAL_EXCP_CODE|PEN_CHRG_NCALC_EXCP_CODE|INT_FREQ_TYPE_CR|INT_FREQ_WEEK_NUM_CR|INT_FREQ_WEEK_DAY_CR|INT_FREQ_START_DD_CR|INT_FREQ_HLDY_STAT_CR|INT_FREQ_TYPE_DR|INT_FREQ_WEEK_NUM_DR|INT_FREQ_WEEK_DAY_DR|INT_FREQ_START_DD_DR|INT_FREQ_HLDY_STAT_DR|PD_GL_SUB_HEAD_CODE|PD_INT_CALC_EXCP_CODE|PD_DR_TRAN_EXCP_CODE|LIM_LEVEL_INT_FLG|EEFC_FLG|TS_CNT|CS_SCHM_MESG1|CS_SCHM_MESG2|PS_FREQ_TYPE|PS_FREQ_WEEK_NUM|PS_FREQ_WEEK_DAY|PS_FREQ_START_DD|PS_FREQ_HLDY_STAT|AUTO_RENEWAL_PERIOD_FLG|PRODUCT_GROUP|PRINCIPAL_LOSSLINE_BACID|RECOVER_LOSSLINE_BACID|CHRGE_OFF_BACID|DEALER_CONTR_BACID|INT_WAIVER_BACID|DAILY_COMP_INT_FLG|QIS_INT_FLG|STOCK_INT_FLG|UNVERIFIED_SPP_EXCP_CODE|OVDU_INT_PAID_BACID|OVDU_INT_PANDL_BACID_CR|COMP_DATE_FLG|DISC_RATE_FLG|START_DATE|END_DATE|SET_ID|CS_SCHM_NATL_MESG1|CS_SCHM_NATL_MESG2|STP_DR_INT_RECALC|STP_CR_INT_RECALC|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|REPRICING_FREQ_MNTHS|REPRICING_FREQ_DAYS|REPRICING_YEAR_IND|FLOAT_INT_TBL_CODE|REPRICING_EXCP_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|SCRIPT_VALUE_DATE_EXCP_CODE|CUST_MIN_AGE|CUST_MAX_AGE|AGE_RANGE_EXCP_CODE|SCHM_SHORT_NAME|PREF_LANG_CODE|PREF_LANG_SCHM_DESC|PREF_LANG_SCHM_SHORT_NAME|TENOR_IND_FLG|RULE_CODE|SECURED_FLG|LOOKBACK_PERD_FOR_PASTDUE|BANK_ID|NEGATIVE_LIEN_EXCP_CODE|CHQ_REJECT_EXCP_CODE|PEN_COLL_FLG|SYN_AGENT_SCHEME|PEN_COLL_BACID|PRODUCT_CONCEPT|ACCT_LINKED_INVT_ID_EXCP_CODE|PENAL_INT_COLL_BACID|PAST_DUE_INT_COLL_BACID|PAST_DUE_PENAL_INT_COLL_BACID|SCHM_NATURE|PS_FREQ_CAL_BASE|ADDITIONAL_CAL_BASE|INT_FREQ_CAL_BASE_CR|INT_FREQ_CAL_BASE_DR|MUD_POOL_PROD_FLG|ALT1_SCHM_SHORT_NAME|ALT1_SCHM_DESC|PRODUCT_SRL_NUM|PRODUCT_ID|ISLAMIC_PRODUCT_TYPE|PRODUCT_TYPE|INT_COMPOUNDING_FRQ_CR|INT_COMPOUNDING_REST_FLG_CR|DISC_RATE_FLG_CR|KONFORMNA_FLG|OVERIDE_DEF_MIN_BAL_PARAM_EXCP|CHQ_PROV_BY_BANK_FLG|PRODUCT_CODE|INT_FREQ_MONTHS_DR|INT_FREQ_DAYS_DR
PCFR|N|PACKING CREDIT RUNNING - FCY|Y||PCFR|odfe3201|odfe3250||162030003PCFR||||0|0||||N|N|N|N||16|N|GI2|GJ2|||GF3||GC2||||GX2||GK3||||||||||||||GY2|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|PCA|N|Y|N|N|Y|03960|NAV2|2019-04-09 15:49:52.0|2012-04-18 07:47:49.0|||||N||N|||A||GD1|||Y|GG2|GH2|||Y|0|0|0||||||||N|||GZ2|||0|0||0||0|0|0|0|||||||||||411060003PCFR|||||0|0||||0|0||14672|||N|N|17|||||0|0|||PCA||||||N|N|N||||||1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|CATB|||||0|0||0|0||||0|0|GE4|0|0||PCFR|||||||0|01|||||||||||N||00||||||||||N|||||N||0|0
MIPAS|N|GAIN4SURE FIXED DEP. MIP- DAYS -STAFF|Y|70|ACNUM|tdfe3201|tdfe3250|253220091MIPAS|||||0|0||||N|N|N|N||24|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|Y|N|N|10245|SUR1|2017-11-23 18:40:14.0|2012-04-18 22:47:42.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020047MIPAS||||||0|0||||0|0||||||N|25|||||0|0||O|||||||N|N|N||253220097MIPAS|311030048MIPAS|||1943-08-06 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|60|GF6|MIP - STAFF||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
ODSHR|N|OVERDRAFT AGAINST SHARES|Y|60|ACNUM|odfe3201|odfe3250||162020031ODSHR||M||0|31|P|||N|N|Y|Y||37|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|07629|SACHIN1|2017-11-10 18:58:32.0|2012-04-14 05:01:06.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||0||0|0|0|0||||||411120014ODSHR|29|CHQ|CQ3||411050033ODSHR|||||0|0||M||0|31|P|14623|GC4|GD4|N|N|35|||M||0|31|N||GENER|149970031ODSHR|420190001|146230001ODSHR|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|ODSHR|INFENG|||||Y|180|01|GG5||||162040041ODSHR|OD|||162070014ODSHR|162120041ODSHR|N||00|||N||||||||||||Y||0|0
CACOR|N|CURRENT ACCOUNT CORPORATE|Y|40|ACNUM|odfe3201|odfe3250||162020032CACOR|424020020|M||0|1|N|||N|N|Y|Y||39|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|02309|RAGAV1|2015-12-15 16:41:30.0|2012-05-16 05:12:57.0||GB3|||N||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|6||0||0|0|0|0||||||411050034CACOR|29|CHQ|||411050034CACOR||GB6|||0|0||M||0|31|P|14624|GC6|GD4|N|N|40|||M||0|31|P||GENER|||146240001CACOR|||M|N|N|CR3|||M|N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CACOR|INFENG|CORPORATE CURRENT ACCOUNT||||N|180|01|GG4||||162040042CACOR||||162070015CACOR|162070015CACOR|N||00|||||||||||||||Y||0|0
ODSEC|N|OVERDRAFT AGAINST SECURITIES|Y|60|ACNUM|odfe3201|odfe3250||162020030ODSEC||M||0|31|P|||N|N|Y|Y||40|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|07629|SACHIN2|2017-11-10 18:58:26.0|2012-04-16 09:02:40.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||0||0|0|0|0||||||411120013ODSEC|29|CHQ|CQ3||411050032ODSEC|||||0|0||M||0|31|P|14622|GC4|GD4|N|N|41|||M||0|31|N||GENER|149970030ODSEC|420190001|146220001ODSEC|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|ODSEC|INFENG|||||Y|180|01|GG5||||162040040ODSEC|OD|||162070013ODSEC|162120040ODSEC|N||00|||N||||||||||||Y||0|0
ODDEP|N|OVERDRAFT AGAINST DEPOSITS|Y|60|ACNUM|odfe3201|odfe3250||162020029ODDEP||M||0|31|P|||N|N|Y|Y||47|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|B|N|06728|SACHIN1|2017-09-21 11:44:06.0|2012-04-17 01:10:33.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||0||0|0|0|0||||||411120012ODDEP|29|CHQ|CQ3||411050031ODDEP|||||0|0||M||0|31|P|14621|GC4|GD4|N|N|48|||M||0|31|N||GENER|149970029ODDEP|420190001|146210001ODDEP|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2017-09-21 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||0|0|GF6|ODDEP|INFENG|||||Y|180|01|GG5||||162040039ODDEP|OD|||162070012ODDEP|162120039ODDEP|N||00|||||||||||||||Y||0|0
ODGEN|N|OVERDRAFT GENERAL|Y|60|ACNUM|odfe3201|odfe3250||162020023ODGEN||M||0|31|P|||N|N|Y|Y||100|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|11521|SACHIN1|2019-08-19 14:18:33.0|2012-04-17 01:36:50.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||0||0|0|0|0||||||411120006ODGEN|29|CHQ|CQ3||411050025ODGEN|||||0|0||M||0|31|P|14615|GC4|GD4|N|N|101|||M||0|31|N||GENER|149970023ODGEN|420190001|146150001ODGEN|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|ODGEN|INFENG|||||N|180|01|GG5||||162040033ODGEN|OD|||162070006ODGEN|162120033ODGEN|N||00|||N||||||||||||Y||0|0
ODGLD|N|OVERDRAFT AGAINST GOLD|Y|60|ACNUM|odfe3201|odfe3250||162020024ODGLD||M||0|31|P|||N|N|Y|Y||31|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|07629|SACHIN1|2017-11-10 18:58:20.0|2012-04-17 01:42:59.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||0||0|0|0|0||||||411120007ODGLD|29|CHQ|CQ3||411050026ODGLD|||||0|0||M||0|31|P|14616|GC4|GD4|N|N|32|||M||0|31|N||GENER|149970024ODGLD|420190001|146160001ODGLD|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|ODGLD|INFENG|||||Y|180|01|GG5||||162040034ODGLD|OD|||162070007ODGLD|162120034ODGLD|N||00|||N||||||||||||Y||0|0
CCIPO|Y|CASH CREDIT - IPO FINANCE|Y|60|ACNUM|odfe3201|odfe3250||162020028CCIPO||M||0|31|P|||N|N|Y|Y||10|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|MIG3|SACHIN1|2012-12-12 18:51:26.0|2012-04-17 01:47:55.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|0||0||0|0|0|0||||||411120011CCIPO|30|CHQ|CQ3||411050030CCIPO|||||0|0||M||0|31|P|14620|GC4|GD4|N|N|12|||M||0|31|N||GENER|149970028CCIPO|420190001|146200001CCIPO|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|CCIPO|INFENG|||||N|0|01|GG5|CU2|||162040038CCIPO||||162070011CCIPO|162120038CCIPO|N||00|||||||||||||||Y||0|0
CCIBA|Y|CASH CREDIT - IBA STAFF|Y|60|ACNUM|odfe3201|odfe3250||162020027CCIBA||M||0|31|P|||N|N|Y|Y||12|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|Y|N|N|MIG3|SACHIN1|2012-12-12 18:51:44.0|2012-04-17 01:55:17.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|0||0||0|0|0|0||||||411120010CCIBA|30|CHQ|CQ3||411050029CCIBA|||||0|0||M||0|31|P|14619|GC4|GD4|N|N|14|||M||0|31|N||GENER|149970027CCIBA|420190001|146190001CCIBA|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|CCIBA|INFENG|||||Y|0|01|GG5|CU2|||162040037CCIBA||||162070010CCIBA|162120037CCIBA|N||00|||||||||||||||Y||0|0
CCGEN|N|CASH CREDIT GENERAL|Y|60|ACNUM|odfe3201|odfe3250||162020026CCGEN||M||0|31|P|||N|N|Y|Y||109|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|C1685|SACHIN1|2019-10-04 11:26:57.0|2012-04-17 02:00:19.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|0||0||0|0|0|0||||||411120009CCGEN|29|CHQ|CQ3||411050028CCGEN|||||0|0||M||0|31|P|14618|GC4|GD4|N|N|110|||M||0|31|N||GENER|149970026CCGEN|420190001|146180001CCGEN|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|120|GF6|CCGEN|INFENG|||||N|180|01|GG5||||162040036CCGEN|CC|||162070009CCGEN|162120036CCGEN|N||00|||||||||||||||Y||0|0
CCPAP|N|AGRI CC PLEDGE OF AGRI PRODUCE|Y|60|ACNUM|odfe3201|odfe3250||162020022CCPAP||M||0|31|P|||N|N|Y|Y||37|N|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|07629|SACHIN1|2017-11-10 18:45:17.0|2012-04-17 02:08:09.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|0||0||0|0|0|0||||||411120005CCPAP|29|CHQ|CQ3||411050024CCPAP|||||0|0||M||0|31|P|14614|GC4|GD4|N|N|38|||M||0|31|N||GENER|149970022CCPAP|420190001|146140001CCPAP|||N|N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|CCPAP|INFENG|AGRI CC PLEDGE OF AGRI PRODUCE||||Y|455|01|GG5||||162040032CCPAP|CC|||162070005CCPAP|162120032CCPAP|N||00|||N||||||||||||Y||0|0
EPCO|N|PACKING CREDIT ORDER BASED - RUPEE|Y||EPCO|odfe3201|odfe3250||162030002EPCO||||0|0||||N|N|N|N||8|N|GI2|GJ2|||GF3||GC2||||GX2||GK3||||||||||||||GY2|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|PCA|N|Y|N|N|Y|03960|NAV2|2019-04-09 15:48:14.0|2012-04-18 07:12:05.0|||||N||N|||A||GD1|||Y|GG2|GH2|||Y|0|0|0||||||||N|||GZ2|||0|0||0||0|0|0|0|||||||||||411060002EPCO|||||0|0||||0|0||14671|||N|N|9|||||0|0|||PCA||||||N|N|N||||||1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|CATB|||||0|0||0|0||||0|0|GE4|0|0||EPCO|||||||0|01|||||||||||N||00||||||||||N|||||N||0|0
IVBGL|N|INVOKED BANK GUARANTEES|Y|90|ACNUM|lafe3201|lafe3250||162020043IVBGL||||0|0||||N|N|N|N||17||GI3|GJ2|||GF3||GV2||||||GK1||||||||||||||GY1||GP2|GA2|laff0005|LA_ofti_schm_rtn||0|0|011|CLA||Y|N|N||C5634|SACHIN1|2019-10-05 13:07:35.0|2012-04-18 07:18:29.0|||||N||N|||A||GD1||GR2||||||Y|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411120024IVBGL|||||411050043IVBGL|||||0|0||||0|0||14591|GC4|GD5||N|18|||||0|0||||149970043IVBGL|420190001|145910001IVBGL||411069998||||||||N|1900-01-01 00:00:00.0|2020-02-28 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||0|0||CLLTL|INFENG||||||0|01||||N|162040002IVBGL||||162070024IVBGL|162040002IVBGL|N||00|||||||||||||||||0|0
CRBL|N|CRYSTALLIZED BILLS|Y|90|ACNUM|lafe3201|lafe3250||162020045CRBL||||0|0||||N|N|N|N||14||GI3|GJ2|||GF3||GV2||||||GK1||||||||||||||GY1||GP2|GA2|laff0005|LA_ofti_schm_rtn||0|0|011|CLA||Y|N|N||11791|SACHIN1|2019-02-28 18:21:51.0|2012-04-18 07:21:57.0|||||N||N|||A||GD1||GR2||||||Y|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411120026CRBL|||||411050045CRBL|||||0|0||||0|0||14593|GC4|GD5||N|15|||||0|0||||149970045CRBL|420190003|145930001CRBL||411069998||||||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||0|0||CRBL|INFENG||||||0|01||||N|162040003CRBL||||162070026CRBL|162040003CRBL|N||00|||||||||||||||||0|0
AIPLI|N|ACCRUED INTEREST PAYABLE|N|||oaff0001|oaff0001||||||0|0||||N|N||||12||GI2|GJ2|||GF3|||||||GM2|GK2||||||||||||||GY1||||oaff0001|UC_ofti_schm_rtn||0|0|011|OAB|||N|B||GIFT05195|SUR1|2017-10-04 12:22:05.0|2012-04-19 01:18:58.0|||||N||N|||||||||||||N|0|0|0||||||||||||||0|0||0||0|0|0|0||||||||||||||||0|0||||0|0|||||N|N|13|||||0|0|||||||||N|N|N||||||1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|||||||||0|01|||||||||||N||00||||||||||N|||||||0|0
MIPAR|N|GAIN4SURE FIXED DEP. MIP- DAYS -SR. CITIZEN|Y|70|ACNUM|tdfe3201|tdfe3250|253220092MIPAR|||||0|0||||N|N|N|N||22|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|02309|SID2|2014-12-24 17:19:37.0|2012-04-19 02:35:24.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020048MIPAR||||||0|0||||0|0||||||N|23|||||0|0||O|||||||N|N|N||253220098MIPAR|311030049MIPAR|||1943-08-06 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|60|100|GF6|MIP  SR CITIZEN||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
VL4WL|N|VEHICLE LOAN  FOUR WHEELERS|Y|80|ACNUM|lafe3201|lafe3250||162030048VL4WL||||0|0||||N|N|N|N||33||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10149|SACHIN1|2018-03-06 10:16:16.0|2012-04-19 04:13:11.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130048VL4WL|||||411060048VL4WL|||||0|0||||0|0||14717|GC4|GD4||N|34|||||0|0||||149990048VL4WL|420190003|147170001VL4WL||411069998||||||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||18|70||VL4WL|||AUTO LOAN|||Y|0|01||||N|162050048VL4WL||||162080048VL4WL|162130048VL4WL|N||00|||||||||A||||N||||0|0
MIPAB|N|GAIN4SURE FIXED DEP. MIP- DAYS - BANK|Y|70|ACNUM|tdfe3201|tdfe3250|253220093MIPAB|||||0|0||||N|N|N|N||21|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|06247|SID1|2015-06-15 17:30:18.0|2012-04-19 04:53:09.0|||||N|D|N||164010002|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020049MIPAB||||||0|0||||0|0||||||N|22|||||0|0||O|||||||N|N|N||253220099MIPAB|311030050MIPAB|||1943-08-06 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|999||MIP - BANK||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
VL2WL|N|VEHICLE LOAN  TWO WHEELER|Y|80|ACNUM|lafe3201|lafe3250||162030047VL2WL||||0|0||||N|N|N|N||41||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|SACHIN2|2019-05-14 16:38:38.0|2012-04-19 05:20:28.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130047VL2WL|||||411060047VL2WL|||||0|0||||0|0||14716|GC4|GD4||N|42|||||0|0||||149990047VL2WL|420190003|147160001VL2WL||411069998||||||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||18|70||VL2WL|||AUTO LOAN|||Y|0|01||||N|162050047VL2WL||||162080047VL2WL|162130047VL2WL|N||00|||||||||A||||N||||0|0
