ACID|MAX_ALWD_ADVN_LIM|ACCT_CRFILE_REF_ID|LF_CHRG_PEND_LINES|HEALTH_CODE|LAST_LF_CALC_DATE|LAST_AOD_AOS_DATE|RCRE_USER_ID|RCRE_TIME|LCHG_USER_ID|LCHG_TIME|DUE_DATE|EXT_DUE_DATE|ECGC_APPL_FLG|ECGC_DR_ACID|ACCT_STATUS|LST_ECGC_CAL_DATE|ACCT_STATUS_DATE|TS_CNT|RPC_ACCT_FLG|STICKY_DATE|DISB_IND|ENTITY_CRE_FLG|DEL_FLG|DELINK_ACID|INTERNAL_LIMIT_UPD_FLG|ACCT_CLS_REASON_CODE|COLLECTION_OFFICER|BANK_ID|NEXT_INACT_CHRG_CALC_DATE|NEXT_DORM_CHRG_CALC_DATE|NOTICE_DAYS
011432964|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:54.0|C10102|2019-03-24 00:10:05.0|||||A||2019-03-07 00:00:00.0|8||||Y|N|||||01|2014-04-03 00:00:00.0||0
011433041|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:54.0|C10102|2019-03-27 02:21:54.0|||||A||2019-02-18 00:00:00.0|8||||Y|N|||||01|||0
011432974|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:54.0|C5121|2019-01-01 23:48:52.0|||||A||2018-09-27 00:00:00.0|7||||Y|N|||||01|2013-10-01 00:00:00.0||0
011433115|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:55.0|C11727|2019-07-07 23:57:50.0|||||D||2019-07-08 00:00:00.0|6||||Y|N|||||01|2018-07-07 00:00:00.0|2019-07-08 00:00:00.0|0
011431205|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:48.0|C8649|2018-11-14 01:32:48.0|||||A||2018-11-10 00:00:00.0|6||||Y|N|||||01|||0
011431151|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:48.0|C10102|2019-04-17 01:41:18.0|||||A||2019-04-11 00:00:00.0|8||||Y|N|||||01||2013-05-10 00:00:00.0|0
011428046|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:36.0|BJMS|2019-07-03 19:40:27.0|||||A||2019-07-03 00:00:00.0|11||||Y|N|||||01|2018-12-19 00:00:00.0|2013-02-17 00:00:00.0|0
011427986|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:36.0|BJMS|2019-05-02 19:40:35.0|||||A||2019-05-02 00:00:00.0|9||||Y|N|||||01|2018-11-12 00:00:00.0||0
011427975|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|C8649|2019-06-02 23:56:04.0|||||A||2019-05-10 00:00:00.0|7||||Y|N|||||01|||0
011419912|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:05.0|C5121|2019-03-16 02:07:11.0|||||D||2019-03-16 00:00:00.0|10||||Y|N|||||01|2018-03-15 00:00:00.0|2019-03-16 00:00:00.0|0
011419922|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:05.0|C3166|2018-08-29 00:10:32.0|||||A||2018-08-23 00:00:00.0|6||||Y|N|||||01|||0
011435947|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C10102|2019-01-21 00:38:30.0|||||A||2018-12-18 00:00:00.0|7||||Y|N|||||01|||0
011435991|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C5634|2018-01-01 01:20:48.0|||||D||2018-01-01 00:00:00.0|4||||Y|N|||||01|2016-12-31 00:00:00.0|2018-01-01 00:00:00.0|0
011435807|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C8649|2018-12-03 00:07:18.0|||||A||2018-09-27 00:00:00.0|6||||Y|N|||||01|||0
011436138|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:07.0|C10102|2019-05-22 03:21:26.0|||||A||2019-04-25 00:00:00.0|8||||Y|N|||||01|||0
011435985|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:06.0|C5121|2019-05-05 00:33:13.0|||||A||2019-02-01 00:00:00.0|10||||Y|N|||||01|2018-03-10 00:00:00.0|2015-02-07 00:00:00.0|0
011436128|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:07.0|C3166|2018-09-12 00:43:47.0|||||A||2018-09-03 00:00:00.0|6||||Y|N|||||01|||0
011435676|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|02625|2018-05-14 11:47:54.0|||||A||2018-05-11 00:00:00.0|8||||Y|N|||022||01|2016-06-26 00:00:00.0|2017-06-27 00:00:00.0|0
011437375|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C8649|2019-01-11 02:49:44.0|||||A||2019-01-10 00:00:00.0|9||||Y|N|||||01|2017-01-13 00:00:00.0||0
011437397|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C3166|2017-06-14 00:39:41.0|||||D||2017-06-14 00:00:00.0|6||||Y|N|||||01|2016-06-13 00:00:00.0|2017-06-14 00:00:00.0|0
011437373|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C8649|2018-10-21 23:44:57.0|||||A||2018-10-19 00:00:00.0|7||||Y|N|||||01|2013-10-16 00:00:00.0||0
011437297|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C10102|2019-03-07 02:00:58.0|||||A||2019-02-17 00:00:00.0|7||||Y|N|||||01|2013-10-02 00:00:00.0||0
011437220|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C3166|2018-12-31 01:34:28.0|||||A||2018-12-26 00:00:00.0|8||||Y|N|||||01|||0
011437485|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|00963|2019-01-16 17:30:36.0|||||A||2019-01-16 00:00:00.0|8||||Y|N|||||01|2017-05-08 00:00:00.0|2018-05-09 00:00:00.0|0
011437451|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C8649|2019-06-02 00:35:18.0|||||A||2019-05-30 00:00:00.0|7||||Y|N|||||01|||0
011437529|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C5121|2018-11-03 00:37:47.0|||||I||2018-11-03 00:00:00.0|6||||Y|N|||||01|2018-11-03 00:00:00.0||0
011437365|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C3166|2018-12-08 23:46:52.0|||||A||2018-12-07 00:00:00.0|6||||Y|N|||||01|||0
011437417|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C8649|2018-09-05 00:14:19.0|||||A||2018-08-28 00:00:00.0|7||||Y|N|||||01||2013-06-19 00:00:00.0|0
011428412|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|C10102|2019-07-01 01:10:09.0|||||A||2019-06-15 00:00:00.0|7||||Y|N|||||01|||0
011428320|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|C3166|2017-11-08 00:59:44.0|||||D||2017-11-08 00:00:00.0|6||||Y|N|||||01|2016-11-07 00:00:00.0|2017-11-08 00:00:00.0|0
011428348|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|C8649|2019-04-27 03:20:35.0|||||A||2019-04-25 00:00:00.0|7||||Y|N|||||01|||0
011428338|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:37.0|BJMS|2019-04-15 19:40:30.0|||||A||2019-04-15 00:00:00.0|9||||Y|N|||||01|2019-02-16 00:00:00.0||0
011429447|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:41.0|C10102|2019-07-24 02:55:27.0|||||A||2019-06-17 00:00:00.0|8||||Y|N|||||01|||0
011434560|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:01.0|C8649|2019-02-07 01:54:35.0|||||A||2018-12-14 00:00:00.0|9||||Y|N|||||01|2014-12-28 00:00:00.0||0
011424576|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:23.0|C0494|2015-03-31 02:42:10.0|||||D||2015-03-31 00:00:00.0|3||||Y|N|||||01|2014-03-27 00:00:00.0|2015-03-31 00:00:00.0|0
011424595|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:23.0|C8649|2018-10-24 00:15:18.0|||||A||2018-10-23 00:00:00.0|6||||Y|N|||||01|2016-12-02 00:00:00.0||0
011424555|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:23.0|C8649|2018-09-18 00:24:19.0|||||A||2018-09-17 00:00:00.0|7||||Y|N|||||01|2014-09-28 00:00:00.0||0
011427007|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C11727|2019-08-10 03:33:18.0|||||A||2019-07-15 00:00:00.0|9||||Y|N|||||01|2015-04-30 00:00:00.0||0
011424814|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:24.0|C8649|2019-02-21 01:46:54.0|||||I||2019-02-21 00:00:00.0|9||||Y|N|||||01|2019-02-21 00:00:00.0||0
011425106|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:25.0|C3166|2019-01-05 01:04:11.0|||||A||2019-01-04 00:00:00.0|8||||Y|N|||||01|2014-11-27 00:00:00.0||0
011420859|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:08.0|C8649|2018-12-02 01:25:12.0|||||A||2018-12-01 00:00:00.0|6||||Y|N|||||01|||0
011422395|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:14.0|C3166|2017-08-15 22:22:13.0|||||D||2017-08-16 00:00:00.0|6||||Y|N|||||01|2016-08-15 00:00:00.0|2017-08-16 00:00:00.0|0
011422448|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:15.0|C5121|2019-05-11 03:35:49.0|||||A||2019-05-08 00:00:00.0|7||||Y|N|||||01|||0
011422217|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:14.0|C10102|2019-07-01 01:10:07.0|||||A||2019-06-30 00:00:00.0|7||||Y|N|||||01|||0
011422429|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:14.0|00668|2019-05-03 17:25:59.0|||||A||2019-05-03 00:00:00.0|8||||Y|N|||||01|2017-05-19 00:00:00.0|2018-05-20 00:00:00.0|0
011426895|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C4261|2017-02-11 23:12:56.0|||||D||2017-02-12 00:00:00.0|5||||Y|N|||||01|2016-02-11 00:00:00.0|2017-02-12 00:00:00.0|0
011420638|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:07.0|C10102|2019-05-25 03:42:14.0|||||A||2019-04-18 00:00:00.0|9||||Y|N|||||01|2017-05-28 00:00:00.0|2014-09-30 00:00:00.0|0
011420346|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:06.0|C5121|2019-05-30 02:08:08.0|||||I||2019-05-30 00:00:00.0|10||||Y|N|||||01|2019-05-30 00:00:00.0|2014-10-02 00:00:00.0|0
011422596|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:15.0|C0494|2015-09-01 00:49:44.0|||||D||2015-09-01 00:00:00.0|3||||Y|N|||||01|2014-08-31 00:00:00.0|2015-09-01 00:00:00.0|0
011422702|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|C3166|2016-06-26 00:18:07.0|||||D||2016-06-26 00:00:00.0|5||||Y|N|||||01|2015-06-25 00:00:00.0|2016-06-26 00:00:00.0|0
011422649|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:15.0|BJMS|2018-12-07 19:40:32.0|||||A||2018-12-07 00:00:00.0|10||||Y|N|||||01|2018-10-07 00:00:00.0||0
011422735|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|BJMS|2019-05-27 19:42:23.0|||||A||2019-05-27 00:00:00.0|8||||Y|N|||||01|2019-05-24 00:00:00.0||0
011421487|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:11.0|C10102|2019-03-29 02:16:41.0|||||A||2019-03-12 00:00:00.0|9||||Y|N|||||01|2015-01-17 00:00:00.0|2013-02-13 00:00:00.0|0
011424441|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|C3166|2019-03-08 01:15:17.0|||||A||2018-09-21 00:00:00.0|8||||Y|N|||||01|2016-01-06 00:00:00.0|2013-07-21 00:00:00.0|0
011424445|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|C11727|2019-07-11 03:29:24.0|||||I||2019-07-11 00:00:00.0|9||||Y|N|||||01|2019-07-11 00:00:00.0||0
011425463|99,999,999,999,999.99||0|01||2018-06-06 00:00:00.0|SYSTEM|2012-12-15 05:57:26.0|09867|2018-06-08 18:43:42.0|||||A||2018-06-05 00:00:00.0|10||||Y|N|||||01|2018-04-14 00:00:00.0||0
011427626|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C3166|2018-11-08 23:31:26.0|||||A||2018-10-12 00:00:00.0|8||||Y|N|||||01|2016-10-24 00:00:00.0||0
011427671|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C8649|2019-02-06 01:51:36.0|||||A||2019-02-04 00:00:00.0|8||||Y|N|||||01|2014-11-20 00:00:00.0||0
011422988|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:17.0|C8649|2019-04-21 02:45:58.0|||||A||2019-02-05 00:00:00.0|7||||Y|N|||||01|||0
011420802|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:08.0|BJMS|2018-11-09 19:40:54.0|||||A||2018-11-09 00:00:00.0|9||||Y|N|||||01|2018-03-29 00:00:00.0|2016-11-21 00:00:00.0|0
011422765|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|00811|2019-08-21 16:25:42.0|||||A||2018-12-01 00:00:00.0|7||||Y|N|||005||01|||0
011422751|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|C3166|2017-04-23 21:58:57.0|||||D||2017-04-24 00:00:00.0|6||||Y|N|||||01|2016-04-23 00:00:00.0|2017-04-24 00:00:00.0|0
011420166|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:06.0|C3166|2019-01-22 00:50:44.0|||||A||2019-01-03 00:00:00.0|6||||Y|N|||||01|||0
011420194|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:06.0|C8649|2018-10-27 00:10:17.0|||||A||2018-10-24 00:00:00.0|8||||Y|N|||||01|2016-09-29 00:00:00.0||0
011420412|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:07.0|C5121|2018-11-29 03:08:40.0|||||A||2018-11-28 00:00:00.0|6||||Y|N|||||01|||0
011420985|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:09.0|C8649|2019-05-15 03:05:03.0|||||A||2019-04-24 00:00:00.0|10||||Y|N|||||01|2018-02-10 00:00:00.0||0
011421106|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:09.0|C8649|2019-04-05 01:32:53.0|||||A||2018-10-04 00:00:00.0|7||||Y|N|||||01|2016-12-24 00:00:00.0||0
011422370|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:14.0|C0165|2013-02-17 23:08:54.0|||||D||2013-02-17 00:00:00.0|1||||Y|N|||||01||2013-02-17 00:00:00.0|0
011421155|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:09.0|C3166|2019-03-13 01:05:00.0|||||A||2019-02-25 00:00:00.0|8||||Y|N|||||01|2017-11-24 00:00:00.0||0
011421306|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:10.0|C8649|2018-10-12 02:22:33.0|||||A||2018-10-04 00:00:00.0|6||||Y|N|||||01|||0
011427668|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C3166|2018-11-21 00:34:13.0|||||A||2018-11-15 00:00:00.0|6||||Y|N|||||01|||0
011426981|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C5121|2018-12-29 01:41:23.0|||||A||2018-12-11 00:00:00.0|6||||Y|N|||||01|||0
011427465|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C10102|2019-07-04 02:18:33.0|||||A||2019-04-24 00:00:00.0|10||||Y|N|||||01|2017-06-19 00:00:00.0|2015-08-14 00:00:00.0|0
011427498|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C10102|2019-05-25 03:42:19.0|||||A||2019-03-28 00:00:00.0|9||||Y|N|||||01|2018-04-30 00:00:00.0||0
011437160|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:11.0|C8649|2019-06-02 00:35:21.0|||||A||2019-05-28 00:00:00.0|7||||Y|N|||||01|||0
011433238|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:55.0|C3166|2018-08-29 00:10:32.0|||||A||2018-08-23 00:00:00.0|6||||Y|N|||||01|||0
011433226|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:55.0|BJMS|2019-05-27 19:41:05.0|||||A||2019-05-27 00:00:00.0|8||||Y|N|||||01|2019-05-24 00:00:00.0||0
011435578|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C10102|2019-05-23 03:44:23.0|||||A||2019-05-07 00:00:00.0|8||||Y|N|||||01|2014-10-23 00:00:00.0||0
011435611|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C10102|2019-03-28 00:46:33.0|||||A||2019-03-19 00:00:00.0|10||||Y|N|||||01|2018-01-21 00:00:00.0||0
011436257|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:07.0|C8649|2018-10-13 00:52:52.0|||||A||2018-09-24 00:00:00.0|9||||Y|N|||||01|2015-01-07 00:00:00.0|2012-12-25 00:00:00.0|0
011437061|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|C8649|2019-06-23 01:17:28.0|||||A||2019-05-06 00:00:00.0|8||||Y|N|||||01|2015-10-28 00:00:00.0||0
011436991|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:10.0|C3410|2017-12-30 01:29:43.0|||||D||2017-12-30 00:00:00.0|6||||Y|N|||||01|2016-12-29 00:00:00.0|2017-12-30 00:00:00.0|0
011435185|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:03.0|C8649|2019-01-11 02:49:44.0|||||A||2019-01-05 00:00:00.0|7||||Y|N|||||01|2017-02-13 00:00:00.0||0
011432335|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:52.0|C5121|2019-01-13 01:19:47.0|||||A||2019-01-10 00:00:00.0|7||||Y|N|||||01|||0
011433122|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:55.0|C5121|2019-08-02 04:03:23.0|||||D||2019-08-02 00:00:00.0|7||||Y|N|||||01|2018-08-01 00:00:00.0|2019-08-02 00:00:00.0|0
011430996|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:47.0|C11727|2019-06-16 02:57:15.0|||||A||2019-06-15 00:00:00.0|7||||Y|N|||||01|||0
011426935|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C10102|2019-04-28 00:51:34.0|||||A||2019-04-05 00:00:00.0|8||||Y|N|||||01|||0
011419967|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:05.0|C2392|2016-08-30 01:22:58.0|||||D||2016-08-30 00:00:00.0|4||||Y|N|||||01|2015-08-29 00:00:00.0|2016-08-30 00:00:00.0|0
011421933|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:13.0|C5121|2019-05-29 02:21:49.0|||||A||2019-03-27 00:00:00.0|8||||Y|N|||||01|2017-10-01 00:00:00.0||0
011426520|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|C8649|2019-01-06 02:25:27.0|||||A||2019-01-05 00:00:00.0|7||||Y|N|||||01|||0
011426537|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|C10102|2019-03-29 02:17:45.0|||||D||2019-03-29 00:00:00.0|7||||Y|N|||||01|2018-03-28 00:00:00.0|2019-03-29 00:00:00.0|0
011425681|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:27.0|C11727|2019-08-09 02:40:59.0|||||A||2019-04-10 00:00:00.0|7||||Y|N|||||01|||0
011426597|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:31.0|C5121|2018-10-19 00:05:07.0|||||A||2018-10-18 00:00:00.0|6||||Y|N|||||01|||0
011426735|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:31.0|C8649|2018-09-06 00:51:43.0|||||A||2018-09-05 00:00:00.0|6||||Y|N|||||01|||0
011424422|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|C8649|2018-09-19 01:03:50.0|||||A||2018-09-12 00:00:00.0|6||||Y|N|||||01|||0
011422043|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:13.0|BJMS|2019-04-16 19:41:10.0|||||A||2019-04-16 00:00:00.0|8||||Y|N|||||01|2018-12-15 00:00:00.0|2016-05-07 00:00:00.0|0
011422131|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:13.0|C10102|2019-03-02 02:03:49.0|||||A||2019-02-19 00:00:00.0|8||||Y|N|||||01|2014-11-12 00:00:00.0||0
011426528|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:30.0|C8649|2018-11-13 03:57:06.0|||||A||2018-11-01 00:00:00.0|6||||Y|N|||||01|||0
011427855|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:35.0|16413|2019-06-15 16:38:10.0|||||A||2018-11-06 00:00:00.0|7||||Y|N|||005||01|||0
011421700|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:12.0|C3166|2018-11-23 01:15:50.0|||||A||2018-11-08 00:00:00.0|7||||Y|N|||||01|2014-03-14 00:00:00.0||0
011421653|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:11.0|00711|2015-06-22 12:25:34.0|||||I||2014-06-29 00:00:00.0|3||||Y|N|||018||01|2014-06-29 00:00:00.0||0
011421663|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:12.0|C8649|2018-12-16 01:13:55.0|||||A||2018-11-12 00:00:00.0|7||||Y|N|||||01|||0
011422790|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:16.0|C10102|2019-06-13 02:16:55.0|||||A||2019-05-31 00:00:00.0|9||||Y|N|||||01|||0
011424677|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:23.0|C10102|2019-03-03 00:19:02.0|||||A||2019-03-02 00:00:00.0|7||||Y|N|||||01|||0
011427405|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:33.0|C8649|2018-12-05 02:15:34.0|||||A||2018-12-04 00:00:00.0|7||||Y|N|||||01|||0
011427547|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:34.0|C3166|2019-02-15 00:44:34.0|||||I||2019-02-15 00:00:00.0|8||||Y|N|||||01|2019-02-15 00:00:00.0||0
011436482|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|C3166|2019-02-13 02:04:53.0|||||A||2019-02-02 00:00:00.0|10||||Y|N|||||01|2018-02-11 00:00:00.0||0
011435044|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:03.0|C5121|2019-03-16 02:07:13.0|||||A||2018-12-14 00:00:00.0|8||||Y|N|||||01|2013-11-22 00:00:00.0||0
011432595|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:53.0|C10102|2019-04-17 01:41:15.0|||||A||2018-11-26 00:00:00.0|8||||Y|N|||||01|2016-04-17 00:00:00.0|2013-02-13 00:00:00.0|0
011437438|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:12.0|C5121|2019-02-02 00:43:51.0|||||A||2019-02-01 00:00:00.0|6||||Y|N|||||01|||0
011435569|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:05.0|C8649|2018-09-06 00:50:07.0|||||I||2018-09-06 00:00:00.0|7||||Y|N|||||01|2018-09-06 00:00:00.0||0
011436423|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:08.0|08490|2019-06-15 13:25:04.0|||||A||2019-04-12 00:00:00.0|8||||Y|N|||001||01|||0
011432368|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:52.0|C4261|2017-10-08 23:25:55.0|||||D||2017-10-09 00:00:00.0|3||||Y|N|||||01|2016-10-08 00:00:00.0|2017-10-09 00:00:00.0|0
011430507|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:45.0|C5121|2018-09-23 01:13:16.0|||||A||2018-09-05 00:00:00.0|7||||Y|N|||||01|2013-11-01 00:00:00.0||0
011436645|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C8649|2019-01-08 02:55:05.0|||||A||2018-11-27 00:00:00.0|7||||Y|N|||||01|2013-10-26 00:00:00.0||0
011434536|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:01.0|C10102|2019-03-24 00:10:08.0|||||A||2019-03-20 00:00:00.0|6||||Y|N|||||01|2013-10-01 00:00:00.0|2014-10-02 00:00:00.0|0
011436619|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:58:09.0|C8649|2019-01-07 00:53:26.0|||||A||2018-12-10 00:00:00.0|6||||Y|N|||||01|||0
011426982|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:32.0|C10102|2019-04-19 23:56:04.0|||||I||2019-04-20 00:00:00.0|8||||Y|N|||||01|2019-04-20 00:00:00.0||0
011424330|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|07717|2018-05-08 19:13:55.0|||||A||2017-07-04 00:00:00.0|6||||Y|N|||001||01|||0
011423111|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:17.0|C8649|2019-02-06 01:51:36.0|||||I||2019-02-06 00:00:00.0|8||||Y|N|||||01|2019-02-06 00:00:00.0|2017-02-28 00:00:00.0|0
011424470|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:22.0|C10102|2019-05-23 03:44:20.0|||||A||2019-05-13 00:00:00.0|8||||Y|N|||||01|2014-04-20 00:00:00.0||0
011421418|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:10.0|C10102|2019-03-28 00:46:36.0|||||A||2019-03-26 00:00:00.0|7||||Y|N|||||01|||0
011421429|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:10.0|00879|2019-06-27 12:23:29.0|||||A||2019-05-13 00:00:00.0|11||||Y|N|||005||01|2019-02-06 00:00:00.0||0
011422641|99,999,999,999,999.99||0|01|||SYSTEM|2012-12-15 05:57:15.0|C1737|2015-01-31 01:12:09.0|||||D||2015-01-31 00:00:00.0|2||||Y|N|||||01|2014-01-30 00:00:00.0|2015-01-31 00:00:00.0|0
